CÓDIGO ACCIDENTE;CÓDIGO VEHÍCULO;CÓDIGO PERSONA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO PERSONA;GRAVEDAD;LUGAR ATENCIÓN LESIONADO;LUGAR DE DEFUNCIÓN;SITUACIÓN DE PERSONA;PAÍS DE NACIONALIDAD;OTRO PAÍS DE NACIONALIDAD;EDAD;SEXO;POSEE LICENCIA;ESTADO LICENCIA;CLASE_LICENCIA;¿SE SOMETIÓ A DOSAJE ETÍLICO CUALITATIVO?;RESULTADO DEL DOSAJE ETÍLICO CUALITATIVO;¿SE SOMETIÓ A DOSAJE ETÍLICO CUANTITATIVO?;VEHÍCULO;FECHA;AÑO;MES;DIA;HORA;CLASE DE SINIESTRO;CAUSA    ;CAUSA ESPECIFICA     
A-2022-09-152;V-2022-09-152-1;P-2022-09-152-1-2;LIMA;LIMA;VILLA EL SALVADOR;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;38;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;8/09/2022;2022;SETIEMBRE;JUEVES;8;CAÍDA DE PASAJERO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-152;V-2022-09-152-1;P-2022-09-152-1-1;LIMA;LIMA;VILLA EL SALVADOR;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;46;MASCULINO;SI;VIGENTE;B IIc;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;8/09/2022;2022;SETIEMBRE;JUEVES;8;CAÍDA DE PASAJERO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-153;V-2022-09-153-1;P-2022-09-153-1-1;LIMA;LIMA;SANTIAGO DE SURCO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;26;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;8/09/2022;2022;SETIEMBRE;JUEVES;5;CHOQUE CON OBJETO FIJO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-42;V-2022-09-42-1;P-2022-09-42-1-1;LA LIBERTAD;PACASMAYO;GUADALUPE;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;26;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;8/09/2022;2022;SETIEMBRE;JUEVES;11;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-42;V-2022-09-42-1;P-2022-09-42-1-2;LA LIBERTAD;PACASMAYO;GUADALUPE;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;25;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;8/09/2022;2022;SETIEMBRE;JUEVES;11;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-44;V-2022-09-44-1;P-2022-09-44-1-2;LA LIBERTAD;VIRU;VIRU;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;NO IDENTIFICADO;PERÚ;NO CORRESPONDE;N/I;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;CAMIÓN;8/09/2022;2022;SETIEMBRE;JUEVES;20;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-45;V-2022-09-45-1;P-2022-09-45-1-2;LA LIBERTAD;TRUJILLO;TRUJILLO;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;27;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;8/09/2022;2022;SETIEMBRE;JUEVES;22;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-45;V-2022-09-45-1;P-2022-09-45-1-1;LA LIBERTAD;TRUJILLO;TRUJILLO;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;26;MASCULINO;SI;VIGENTE;B IIc;NO;NO CORRESPONDE;NO;MOTOCICLETA;8/09/2022;2022;SETIEMBRE;JUEVES;22;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-91;V-2022-09-91-1;P-2022-09-91-1-2;LAMBAYEQUE;CHICLAYO;MONSEFU;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;NO IDENTIFICADO;PERÚ;NO CORRESPONDE;N/I;N/I;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;VEHÍCULO NO IDENTIFICADO;8/09/2022;2022;SETIEMBRE;JUEVES;4;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-10-212;V-2022-10-212-2;P-2022-10-212-2-1;LORETO;MAYNAS;SAN JUAN BAUTISTA;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;51;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;8/09/2022;2022;SETIEMBRE;JUEVES;6;CHOQUE;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA
A-2022-10-212;V-2022-10-212-1;P-2022-10-212-1-1;LORETO;MAYNAS;SAN JUAN BAUTISTA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;44;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;8/09/2022;2022;SETIEMBRE;JUEVES;6;CHOQUE;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA
A-2022-09-151;V-2022-09-151-1;P-2022-09-151-1-2;LIMA;LIMA;VILLA EL SALVADOR;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;58;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;ÓMNIBUS;9/09/2022;2022;SETIEMBRE;VIERNES;4;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-217;V-2022-09-217-2;P-2022-09-217-2-2;AMAZONAS;LUYA;SAN JERONIMO;PASAJERO;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;28;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;TRIMOTO CARGA;9/09/2022;2022;SETIEMBRE;VIERNES;22;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-217;V-2022-09-217-2;P-2022-09-217-2-1;AMAZONAS;LUYA;SAN JERONIMO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;69;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;TRIMOTO CARGA;9/09/2022;2022;SETIEMBRE;VIERNES;22;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-219;V-2022-09-219-1;P-2022-09-219-1-1;CAJAMARCA;CAJAMARCA;CAJAMARCA;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;25;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;9/09/2022;2022;SETIEMBRE;VIERNES;8;ATROPELLO;NO INDICA;NO INDICA
A-2022-09-219;V-2022-09-219-1;P-2022-09-219-1-2;CAJAMARCA;CAJAMARCA;CAJAMARCA;PASAJERO;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;55;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;9/09/2022;2022;SETIEMBRE;VIERNES;8;ATROPELLO;NO INDICA;NO INDICA
A-2022-09-40;V-2022-09-40-1;P-2022-09-40-1-2;AREQUIPA;AREQUIPA;LA JOYA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;2;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;REMOLCADOR - SEMIRREMOLQUE;9/09/2022;2022;SETIEMBRE;VIERNES;8;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-49;V-2022-09-49-2;P-2022-09-49-2-1;TUMBES;TUMBES;TUMBES;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;34;MASCULINO;;VIGENTE;B;NO;NO CORRESPONDE;SI;MOTOCICLETA;9/09/2022;2022;SETIEMBRE;VIERNES;22;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2022-09-92;V-2022-09-92-1;P-2022-09-92-1-1;LAMBAYEQUE;CHICLAYO;CHICLAYO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;NO IDENTIFICADO;OTRO;VENEZUELA;N/I;MASCULINO;;SIN LICENCIA;SIN LICENCIA;SI;NEGATIVO;SI;MOTOCICLETA;9/09/2022;2022;SETIEMBRE;VIERNES;18;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-92;V-2022-09-92-1;P-2022-09-92-1-2;LAMBAYEQUE;CHICLAYO;CHICLAYO;PEATÓN;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;16;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;9/09/2022;2022;SETIEMBRE;VIERNES;18;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-174;V-2022-09-174-2;P-2022-09-174-2-1;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;71;MASCULINO;;NO CORRESPONDE;NO CORRESPONDE;NO INDICA;NO INDICA;NO INDICA;BICICLETA;10/09/2022;2022;SETIEMBRE;SÁBADO;5;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-185;V-2022-09-185-1;P-2022-09-185-1-1;UCAYALI;CORONEL PORTILLO;YARINACOCHA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;49;MASCULINO;SI;VIGENTE;B IIb;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;10/09/2022;2022;SETIEMBRE;SÁBADO;18;CHOQUE FUGA;NO INDICA;NO INDICA
A-2022-09-185;V-2022-09-185-2;P-2022-09-185-2-1;UCAYALI;CORONEL PORTILLO;YARINACOCHA;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;48;MASCULINO;;VIGENTE;B IIc;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;10/09/2022;2022;SETIEMBRE;SÁBADO;18;CHOQUE FUGA;NO INDICA;NO INDICA
A-2022-09-210;V-2022-09-210-1;P-2022-09-210-1-1;PIURA;MORROPON;SALITRAL;CONDUCTOR;LESIONADO;OTRO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;18;MASCULINO;;SIN LICENCIA;SIN LICENCIA;SI;NEGATIVO;NO INDICA;MOTOCICLETA;10/09/2022;2022;SETIEMBRE;SÁBADO;18;ATROPELLO;NO INDICA;NO INDICA
A-2022-09-210;V-2022-09-210-1;P-2022-09-210-1-2;PIURA;MORROPON;SALITRAL;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;70;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;10/09/2022;2022;SETIEMBRE;SÁBADO;18;ATROPELLO;NO INDICA;NO INDICA
A-2022-09-221;V-2022-09-221-1;P-2022-09-221-1-2;HUANUCO;HUANUCO;CHURUBAMBA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;75;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;CAMIONETA RURAL;10/09/2022;2022;SETIEMBRE;SÁBADO;16;ATROPELLO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA
A-2022-09-255;V-2022-09-255-1;P-2022-09-255-1-1;ICA;CHINCHA;EL CARMEN;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;18;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;SI;MOTOCICLETA;10/09/2022;2022;SETIEMBRE;SÁBADO;20;ATROPELLO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA
A-2022-09-255;V-2022-09-255-1;P-2022-09-255-1-2;ICA;CHINCHA;EL CARMEN;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;22;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;10/09/2022;2022;SETIEMBRE;SÁBADO;20;ATROPELLO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA
A-2022-09-165;V-2022-09-165-1;P-2022-09-165-1-2;TACNA;TACNA;TACNA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;66;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;VEHÍCULO NO IDENTIFICADO;11/09/2022;2022;SETIEMBRE;DOMINGO;19;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-165;V-2022-09-165-1;P-2022-09-165-1-3;TACNA;TACNA;TACNA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;43;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;VEHÍCULO NO IDENTIFICADO;11/09/2022;2022;SETIEMBRE;DOMINGO;19;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-176;V-2022-09-176-1;P-2022-09-176-1-1;CAJAMARCA;CAJABAMBA;CAJABAMBA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;22;MASCULINO;;VIGENTE;A IIb;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;11/09/2022;2022;SETIEMBRE;DOMINGO;0;CHOQUE CON OBJETO FIJO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-106;V-2022-09-106-1;P-2022-09-106-1-2;LAMBAYEQUE;CHICLAYO;SAÑA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;52;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;OTRO;12/09/2022;2022;SETIEMBRE;LUNES;12;ESPECIAL;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-107;V-2022-09-107-1;P-2022-09-107-1-2;LAMBAYEQUE;CHICLAYO;PIMENTEL;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;NO IDENTIFICADO;PERÚ;NO CORRESPONDE;N/I;N/I;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;CAMIÓN;12/09/2022;2022;SETIEMBRE;LUNES;8;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-184;V-2022-09-184-2;P-2022-09-184-2-2;AYACUCHO;HUANTA;SIVIA;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;2;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;12/09/2022;2022;SETIEMBRE;LUNES;17;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2022-09-184;V-2022-09-184-2;P-2022-09-184-2-1;AYACUCHO;HUANTA;SIVIA;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;41;MASCULINO;SI;VIGENTE;B IIc;NO INDICA;NO INDICA;SI;TRIMOTO PASAJERO;12/09/2022;2022;SETIEMBRE;LUNES;17;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2022-09-47;V-2022-09-47-1;P-2022-09-47-1-2;LA LIBERTAD;TRUJILLO;HUANCHACO;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;NO IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;N/I;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;CAMIONETA RURAL;12/09/2022;2022;SETIEMBRE;LUNES;20;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-53;V-2022-09-53-1;P-2022-09-53-1-2;AREQUIPA;AREQUIPA;AREQUIPA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;59;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;AUTOMÓVIL;12/09/2022;2022;SETIEMBRE;LUNES;11;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-180;V-2022-09-180-1;P-2022-09-180-1-2;LIMA;LIMA;LIMA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;84;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;AUTOMÓVIL;13/09/2022;2022;SETIEMBRE;MARTES;15;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2022-09-207;V-2022-09-207-1;P-2022-09-207-1-2;LIMA;LIMA;VILLA EL SALVADOR;PASAJERO;LESIONADO;CENTRO DE SALUD PRIVADO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;22;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;SI;NO INDICA;NO INDICA;MOTOCICLETA;13/09/2022;2022;SETIEMBRE;MARTES;21;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-207;V-2022-09-207-1;P-2022-09-207-1-1;LIMA;LIMA;VILLA EL SALVADOR;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;23;MASCULINO;;SIN LICENCIA;SIN LICENCIA;SI;NO INDICA;NO INDICA;MOTOCICLETA;13/09/2022;2022;SETIEMBRE;MARTES;21;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-86;V-2022-09-86-2;P-2022-09-86-2-1;CUSCO;ESPINAR;PALLPATA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;53;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;SI;MOTOCICLETA;13/09/2022;2022;SETIEMBRE;MARTES;13;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2022-09-250;V-2022-09-250-1;P-2022-09-250-1-1;LORETO;MAYNAS;IQUITOS;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;30;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;14/09/2022;2022;SETIEMBRE;MIÉRCOLES;18;DESPISTE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2022-09-43;V-2022-09-43-1;P-2022-09-43-1-2;SAN MARTIN;MOYOBAMBA;JEPELACIO;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;65;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;CAMIONETA PICK UP;14/09/2022;2022;SETIEMBRE;MIÉRCOLES;5;ATROPELLO;IMPRUDENCIA DEL PEATÓN;OTRO (IMPRUDENCIA DEL PEATÓN)
A-2022-09-78;V-2022-09-78-1;P-2022-09-78-1-2;CUSCO;ANTA;ANTA;PEATÓN;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;49;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO;AUTOMÓVIL;14/09/2022;2022;SETIEMBRE;MIÉRCOLES;17;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2022-09-105;V-2022-09-105-2;P-2022-09-105-2-1;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;67;MASCULINO;;NO CORRESPONDE;NO CORRESPONDE;NO;NO CORRESPONDE;NO;BICICLETA;15/09/2022;2022;SETIEMBRE;JUEVES;19;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-166;V-2022-09-166-2;P-2022-09-166-2-1;TACNA;TACNA;TACNA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;53;MASCULINO;;NO CORRESPONDE;NO CORRESPONDE;NO;NO CORRESPONDE;SI;BICICLETA;16/09/2022;2022;SETIEMBRE;VIERNES;23;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2022-09-179;V-2022-09-179-1;P-2022-09-179-1-2;CAJAMARCA;JAEN;JAEN;PEATÓN;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;37;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO INDICA;NO INDICA;NO INDICA;VEHÍCULO NO IDENTIFICADO;16/09/2022;2022;SETIEMBRE;VIERNES;3;ATROPELLO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-58;V-2022-09-58-2;P-2022-09-58-2-1;LA LIBERTAD;CHEPEN;CHEPEN;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;68;MASCULINO;;NO CORRESPONDE;NO CORRESPONDE;NO;NO CORRESPONDE;NO;BICICLETA;16/09/2022;2022;SETIEMBRE;VIERNES;12;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-61;V-2022-09-61-1;P-2022-09-61-1-2;CUSCO;URUBAMBA;URUBAMBA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;79;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;TRIMOTO PASAJERO;16/09/2022;2022;SETIEMBRE;VIERNES;19;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2022-09-61;V-2022-09-61-1;P-2022-09-61-1-1;CUSCO;URUBAMBA;URUBAMBA;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;30;MASCULINO;;SIN LICENCIA;SIN LICENCIA;SI;POSITIVO;SI;TRIMOTO PASAJERO;16/09/2022;2022;SETIEMBRE;VIERNES;19;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2022-09-119;V-2022-09-119-1;P-2022-09-119-1-2;ANCASH;YUNGAY;YUNGAY;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;40;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;VEHÍCULO NO IDENTIFICADO;17/09/2022;2022;SETIEMBRE;SÁBADO;7;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2022-09-142;V-2022-09-142-1;P-2022-09-142-1-2;PUNO;SAN ROMAN;SAN MIGUEL;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;22;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;VEHÍCULO NO IDENTIFICADO;17/09/2022;2022;SETIEMBRE;SÁBADO;3;ATROPELLO FUGA;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
